image_name,bb_x1,bb_y1,bb_x2,bb_y2,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,score,fold-1,fold-2,fold-3,fold-4,fold-5
UnaffectedSlide113.png,152.698,48.706,472.671,506.116,190.978,234.093,314.067,243.785,211.385,331.847,208.009,381.862,319.864,389.081,0.805,val,train,train,train,train
UnaffectedSlide114.png,127.951,73.518,392.158,472.572,189.516,245.531,317.55,244.165,250.061,302.581,190.96,363.679,318.618,362.394,0.818,train,val,train,train,train
UnaffectedSlide115.png,145.798,95.618,398.974,457.848,193.989,248.375,317.809,240.486,243.167,291.247,196.018,362.103,312.215,358.055,0.813,train,train,val,train,train
UnaffectedSlide116.png,121.715,61.845,419.003,458.475,191.006,239.319,327.498,241.426,250.848,307.418,197.338,354.029,324.209,355.726,0.744,val,train,train,train,train
UnaffectedSlide117.png,154.894,108.587,460.239,458.713,198.125,239.084,320.749,239.338,229.724,312.26,210.508,379.341,297.247,379.387,0.717,train,train,train,val,train
UnaffectedSlide118.png,136.889,97.784,428.52,462.414,187.017,239.641,318.251,236.854,232.611,306.718,200.692,373.405,304.295,372.588,0.822,train,train,train,val,train
UnaffectedSlide119.png,105.611,58.767,378.109,446.434,193.253,242.158,316.819,241.104,264.572,313.853,209.947,373.363,304.408,370.85,0.802,train,train,train,train,val
UnaffectedSlide120.png,115.752,109.954,402.947,461.337,188.688,236.986,322.973,238.171,254.148,302.892,206.081,376.23,305.351,377.493,0.845,train,val,train,train,train
UnaffectedSlide121.png,126.91,98.24,385.507,445.285,189.494,243.347,318.137,241.163,252.736,283.87,194.288,354.889,313.013,352.539,0.802,train,train,val,train,train
UnaffectedSlide122.png,118.67,96.226,377.339,438.725,192.675,243.834,318.867,240.313,262.718,320.691,193.146,346.359,319.124,342.395,0.778,train,val,train,train,train
UnaffectedSlide123.png,117.489,100.352,405.142,446.119,189.23,241.365,321.294,242.475,252.192,288.387,190.066,351.974,321.402,352.996,0.799,train,train,train,val,train
UnaffectedSlide124.png,102.839,120.783,382.376,451.154,190.471,243.911,322.881,241.755,267.125,319.415,183.742,350.461,321.247,348.498,0.771,train,train,train,train,val
UnaffectedSlide125.png,118.492,91.315,400.179,460.451,192.2,240.282,319.896,242.806,253.416,310.467,193.99,360.055,317.984,362.306,0.835,train,train,train,train,val
UnaffectedSlide126.png,119.869,101.865,389.167,463.95,193.383,238.85,320.109,240.269,258.855,305.857,204.867,367.636,314.326,367.717,0.868,val,train,train,train,train
UnaffectedSlide127.png,111.869,72.024,396.509,449.972,192.984,240.557,318.984,239.977,257.891,318.53,200.218,364.156,311.7,363.622,0.847,train,train,val,train,train
UnaffectedSlide128.png,92.331,61.724,445.601,493.907,203.023,231.592,369.859,230.042,297.118,310.952,212.118,379.601,359.567,377.44,0.82,train,train,val,train,train
UnaffectedSlide129.png,75.973,35.03,419.095,506.212,181.895,242.045,346.541,235.936,279.069,315.81,181.954,373.678,350.142,367.66,0.873,val,train,train,train,train
UnaffectedSlide130.png,108.946,94.54,397.464,484.19,191.206,239.801,319.994,238.416,257.382,304.236,185.449,357.898,323.097,356.715,0.836,train,train,train,val,train
UnaffectedSlide131.png,74.829,84.913,371.485,480.136,193.613,243.224,322.043,241.732,284.464,323.925,180.541,365.934,323.812,363.543,0.824,train,val,train,train,train
UnaffectedSlide132.png,141.141,102.209,397.242,478.982,189.886,244.303,313.486,241.019,242.747,295.278,188.052,359.788,325.52,356.621,0.884,train,val,train,train,train
UnaffectedSlide133.png,90.918,105.764,390.149,467.855,192.475,242.024,323.537,246.299,270.162,286.748,192.677,358.879,318.579,362.485,0.801,train,train,train,train,val
UnaffectedSlide134.png,132.619,44.471,422.954,479.184,189.401,239.585,321.888,234.787,242.221,313.457,201.118,373.955,321.167,370.811,0.803,val,train,train,train,train
UnaffectedSlide135.png,121.547,94.323,407.982,452.511,189.397,240.721,319.362,241.777,249.467,297.368,199.416,366.968,315.801,367.5,0.768,train,train,val,train,train
UnaffectedSlide136.png,117.403,108.038,385.552,460.824,192.579,243.333,321.803,244.845,260.763,323.082,192.199,360.921,317.466,362.223,0.816,train,train,train,train,val
UnaffectedSlide137.png,84.33,48.326,380.915,487.839,197.969,245.954,330.493,228.558,290.816,337.971,191.465,372.773,329.415,357.993,0.784,train,train,train,val,train
UnaffectedSlide138.png,107.671,69.02,388.868,468.668,191.206,245.666,322.842,240.426,265.139,334.817,185.634,356.512,327.651,351.899,0.786,train,train,val,train,train
UnaffectedSlide139.png,106.974,97.532,400.683,455.293,190.605,241.638,322.496,241.567,259.688,312.275,205.945,375.153,309.008,375.242,0.795,val,train,train,train,train
UnaffectedSlide140.png,116.299,86.571,396.745,455.643,191.601,242.555,322.309,243.315,258.388,295.085,207.374,372.358,310.654,372.189,0.807,train,val,train,train,train
UnaffectedSlide141.png,105.643,95.869,403.488,480.606,188.699,240.56,323.195,239.942,257.327,309.302,190.307,367.929,318.621,368.13,0.832,train,train,train,val,train
UnaffectedSlide142.png,93.905,80.958,400.717,457.61,189.442,239.677,321.028,242.614,261.077,287.19,202.992,367.4,308.094,369.55,0.778,train,train,train,train,val
UnaffectedSlide143.png,96.882,114.491,401.249,469.503,188.087,244.661,319.255,242.548,259.584,299.511,183.765,356.672,326.707,354.562,0.831,val,train,train,train,train
UnaffectedSlide144.png,123.878,89.47,416.795,447.147,191.022,240.272,325.707,242.494,249.763,316.337,198.268,355.788,322.264,358.124,0.73,train,train,val,train,train
UnaffectedSlide145.png,97.448,107.331,382.087,451.045,190.06,243.762,325.3,241.371,269.012,330.602,186.316,354.373,316.349,353.266,0.67,train,train,train,val,train
UnaffectedSlide146.png,125.728,91.3,412.711,476.769,188.388,240.131,314.643,242.747,237.477,315.854,191.95,360.431,312.04,362.975,0.799,train,val,train,train,train
UnaffectedSlide147.png,112.859,103.257,398.74,484.635,191.96,243.96,325.507,243.086,261.107,325.955,188.002,361.694,326.646,361.203,0.865,val,train,train,train,train
UnaffectedSlide148.png,112.175,84.003,418.638,470.235,196.262,242.551,347.381,245.611,274.108,343.351,206.574,383.868,329.649,385.407,0.644,train,train,train,train,val
UnaffectedSlide149.png,132.619,76.929,386.637,428.591,191.304,240.476,319.933,238.897,254.764,302.841,197.118,345.257,317.828,343.012,0.882,train,val,train,train,train
UnaffectedSlide150.png,120.908,84.479,401.207,431.909,189.969,243.184,317.441,238.881,252.436,306.019,206.441,361.643,307.798,357.379,0.827,train,train,val,train,train
UnaffectedSlide151.png,114.23,75.356,388.302,430.339,189.08,245.159,320.219,242.15,258.324,316.547,197.643,353.302,312.661,350.081,0.839,train,val,train,train,train
UnaffectedSlide152.png,108.268,80.651,399.546,450.598,187.3,241.113,321.407,241.193,255.061,321.06,196.414,360.404,315.87,360.489,0.818,train,train,train,val,train
UnaffectedSlide153.png,127.613,78.658,391.398,451.287,193.68,244.392,318.675,241.326,255.753,327.962,209.383,375.116,308.375,372.129,0.842,train,train,train,train,val
UnaffectedSlide154.png,110.71,71.299,390.317,442.408,191.773,242.218,319.177,239.981,259.585,320.316,204.759,371.653,307.922,369.28,0.833,val,train,train,train,train
UnaffectedSlide156.png,118.295,75.175,397.605,434.932,190.97,239.856,318.581,238.841,253.722,314.406,216.452,372.97,296.839,371.751,0.811,train,val,train,train,train
UnaffectedSlide157.png,104.351,88.518,383.507,454.138,191.535,243.284,318.927,239.863,263.054,316.034,200.013,365.722,306.117,363.358,0.758,train,train,val,train,train
UnaffectedSlide158.png,108.661,80.993,390.325,434.45,188.12,239.839,320.218,240.793,258.495,294.841,214.377,369.332,301.946,368.822,0.819,train,train,train,val,train
UnaffectedSlide159.png,111.781,72.355,409.274,448.959,189.411,242.713,319.428,239.458,252.95,308.95,197.56,358.133,317.13,355.361,0.828,train,train,train,train,val
UnaffectedSlide161.png,116.708,84.435,395.472,443.94,191.929,239.66,318.54,239.457,255.068,315.54,204.112,360.278,310.087,359.59,0.805,train,val,train,train,train
UnaffectedSlide162.png,136.254,63.276,451.114,454.806,190.053,238.701,321.712,237.038,235.069,324.439,211.629,382.397,302.888,382.334,0.772,val,train,train,train,train
UnaffectedSlide163.png,119.291,111.407,399.363,435.508,190.464,237.858,319.066,238.445,251.718,295.225,206.82,362.286,302.064,363.24,0.787,train,train,train,train,val
UnaffectedSlide164.png,123.016,80.48,388.711,459.231,197.712,244.295,326.926,245.489,264.819,324.288,205.763,375.915,310.255,376.932,0.775,train,train,train,val,train
UnaffectedSlide166.png,103.334,76.633,417.344,457.042,187.991,240.466,322.95,240.876,253.505,283.809,202.989,363.102,313.671,362.956,0.801,train,train,val,train,train
UnaffectedSlide168.png,124.758,72.848,404.652,470.732,191.187,243.636,321.832,242.897,251.95,322.787,187.908,361.202,325.381,361.377,0.797,train,train,val,train,train
UnaffectedSlide169.png,122.586,93.436,393.228,441.452,193.292,243.222,318.6,240.809,256.286,323.704,197.753,352.49,318.327,350.18,0.811,train,train,train,train,val
UnaffectedSlide170.png,105.426,82.813,395.263,450.417,188.443,242.505,318.881,241.804,257.082,300.349,197.33,359.01,316.923,357.271,0.816,train,train,train,val,train
UnaffectedSlide171.png,124.403,63.984,394.511,428.754,190.169,239.008,319.629,238.9,253.755,307.414,201.684,351.195,312.742,350.232,0.775,train,train,val,train,train
UnaffectedSlide172.png,128.478,84.538,412.409,427.283,190.471,244.619,318.335,240.461,246.771,300.114,211.115,356.836,309.727,353.173,0.782,train,train,val,train,train
UnaffectedSlide173.png,113.772,111.503,384.515,448.856,191.302,243.573,318.723,241.778,259.957,319.97,196.332,352.669,316.068,350.552,0.84,val,train,train,train,train
UnaffectedSlide174.png,123.758,102.861,405.085,457.645,187.937,241.654,318.747,242.026,247.075,298.08,193.373,355.238,316.322,355.874,0.801,train,val,train,train,train
UnaffectedSlide175.png,129.082,85.551,409.185,431.459,190.683,238.766,319.248,238.715,245.642,287.881,207.554,363.829,300.558,363.815,0.807,val,train,train,train,train
UnaffectedSlide176.png,116.274,73.942,395.592,454.669,188.164,242.06,319.943,241.56,254.392,303.167,192.129,357.73,321.155,356.173,0.86,train,val,train,train,train
UnaffectedSlide177.png,117.414,83.244,390.18,425.88,191.98,240.66,321.298,238.586,259.602,308.931,199.205,350.364,311.88,348.48,0.856,val,train,train,train,train
UnaffectedSlide178.png,122.209,68.874,399.324,431.238,190.979,242.244,316.835,237.075,252.266,299.754,211.849,365.767,301.435,361.222,0.83,train,train,train,val,train
UnaffectedSlide179.png,117.018,56.436,396.108,428.981,186.575,238.994,317.283,235.619,251.179,290.225,199.7,353.149,308.403,349.658,0.792,train,val,train,train,train
UnaffectedSlide180.png,120.157,78.877,396.089,433.099,190.832,239.787,321.046,239.24,255.284,278.969,203.72,355.254,310.241,354.327,0.884,train,train,train,train,val
UnaffectedSlide181.png,120.914,95.041,394.215,444.218,191.293,241.795,318.938,241.361,254.81,311.877,197.852,354.703,318.138,353.68,0.813,train,train,val,train,train
UnaffectedSlide182.png,120.209,85.523,381.9,414.515,193.463,240.993,318.644,240.162,261.147,300.064,220.174,360.948,302.111,359.316,0.787,train,train,train,val,train
UnaffectedSlide183.png,132.8,103.465,385.323,439.593,191.549,241.864,321.517,243.514,256.177,314.543,193.374,356.918,322.599,358.517,0.81,train,val,train,train,train
UnaffectedSlide184.png,107.031,83.47,391.3,440.409,191.86,241.062,319.966,243.017,259.953,295.694,211.11,366.885,304.842,367.503,0.839,train,train,train,train,val
UnaffectedSlide185.png,115.572,68.777,409.303,488.112,190.367,240.03,321.473,240.11,252.442,314.82,186.455,368.598,328.082,368.301,0.833,val,train,train,train,train
UnaffectedSlide186.png,113.774,52.442,384.949,445.822,188.585,242.356,318.332,239.367,258.534,316.369,201.222,365.082,314.558,360.902,0.825,train,train,val,train,train
UnaffectedSlide187.png,114.327,91.097,397.052,451.888,193.131,242.337,321.16,243.144,257.685,299.489,202.165,362.03,309.062,362.95,0.787,train,train,train,val,train
UnaffectedSlide188.png,119.93,84.992,403.445,454.857,189.316,240.758,319.063,241.243,249.83,301.162,201.441,364.306,311.431,364.156,0.782,val,train,train,train,train
UnaffectedSlide189.png,109.03,88.974,401.468,452.932,192.616,238.968,321.483,240.937,257.299,308.673,200.911,365.76,309.1,367.977,0.777,train,train,train,train,val
UnaffectedSlide190.png,135.832,74.285,385.729,439.366,194.821,241.948,319.25,243.037,254.02,320.358,204.049,359.608,312.154,359.621,0.829,train,train,train,val,train
UnaffectedSlide191.png,90.239,78.592,391.819,440.025,187.086,241.348,321.009,242.59,264.512,293.508,197.693,355.349,314.44,354.993,0.798,train,train,val,train,train
UnaffectedSlide192.png,125.751,99.532,399.716,423.082,192.019,241.036,320.919,241.215,252.508,294.12,202.64,344.61,313.192,344.735,0.838,train,train,train,train,val
UnaffectedSlide193.png,109.932,72.894,388.524,449.762,189.592,241.406,323.229,243.1,262.733,291.124,192.97,356.155,321.106,356.073,0.847,train,val,train,train,train
UnaffectedSlide194.png,110.192,80.596,390.513,441.056,192.146,242.37,318.241,241.197,259.154,312.398,211.785,373.126,300.342,371.665,0.826,train,val,train,train,train
UnaffectedSlide195.png,113.914,73.303,406.586,446.254,187.549,243.042,321.884,240.12,253.192,299.069,193.445,354.94,321.163,352.266,0.863,val,train,train,train,train
UnaffectedSlide196.png,112.195,79.886,393.622,440.236,193.806,242.304,321.025,243.24,259.738,312.498,200.049,360.226,312.778,360.375,0.839,val,train,train,train,train
UnaffectedSlide197.png,126.909,103.061,405.053,458.118,194.036,242.758,319.573,241.907,249.884,305.48,197.572,353.809,313.175,354.067,0.804,train,train,val,train,train
UnaffectedSlide198.png,140.022,88.835,406.828,450.228,192.073,242.069,317.28,240.924,243.287,314.19,198.215,355.687,321.224,355.335,0.771,train,train,train,val,train
UnaffectedSlide199.png,118.251,45.625,421.882,446.893,186.523,237.667,324.778,239.152,246.489,310.138,199.71,360.182,316.297,361.228,0.753,train,train,val,train,train
UnaffectedSlide200.png,128.717,87.759,399.816,453.349,191.356,244.306,321.978,241.936,253.16,310.506,202.835,364.815,318.664,362.241,0.77,train,val,train,train,train
UnaffectedSlide201.png,117.72,84.985,417.458,460.611,189.708,242.238,321.347,241.786,247.19,306.769,202.962,366.325,309.698,366.601,0.741,train,train,train,val,train
UnaffectedSlide202.png,117.493,96.381,392.751,429.113,190.398,245.981,318.162,244.353,255.139,323.48,202.228,354.569,308.811,353.184,0.823,train,train,train,train,val
UnaffectedSlide203.png,125.044,74.476,404.706,430.152,190.747,243.724,315.586,236.86,249.368,302.031,209.387,363.902,304.708,358.477,0.809,train,val,train,train,train
UnaffectedSlide204.png,137.369,101.139,383.902,427.479,195.311,243.58,320.11,241.88,255.967,315.922,210.904,363.249,304.865,361.958,0.826,val,train,train,train,train
UnaffectedSlide205.png,122.35,80.285,394.221,445.283,192.033,243.316,318.88,242.085,255.277,305.235,201.846,354.503,317.07,352.24,0.857,train,train,train,train,val
UnaffectedSlide206.png,129.474,93.514,394.258,445.841,191.209,240.58,320.537,240.966,252.038,305.135,203.081,363.699,311.367,363.054,0.803,train,val,train,train,train
UnaffectedSlide207.png,120.786,95.678,384.762,439.463,194.695,245.405,321.394,243.238,263.259,298.361,196.252,350.646,318.182,348.322,0.841,train,train,val,train,train
UnaffectedSlide208.png,114.781,87.642,384.675,450.178,192.228,242.281,317.433,240.443,259.183,310.611,201.035,364.504,309.034,362.924,0.783,train,train,train,val,train
UnaffectedSlide209.png,118.871,76.686,406.197,439.589,190.15,240.932,319.129,239.835,251.057,303.059,211.956,372.521,301.159,371.187,0.783,val,train,train,train,train
UnaffectedSlide210.png,112.356,57.549,389.691,438.755,192.934,239.674,319.871,237.599,261.539,306.706,211.915,370.041,305.127,367.347,0.79,train,train,train,train,val
UnaffectedSlide211.png,125.938,87.755,393.602,427.039,192.047,239.83,318.891,240.902,253.428,311.286,209.266,360.512,306.967,360.835,0.823,train,val,train,train,train
UnaffectedSlide213.png,122.875,106.105,398.536,432.753,189.617,239.198,320.671,239.859,251.748,326.559,203.17,358.387,311.624,358.995,0.813,train,train,train,val,train
UnaffectedSlide214.png,110.515,99.04,389.213,468.343,192.379,239.849,319.156,241.521,260.064,300.901,200.663,366.781,309.871,367.213,0.821,train,val,train,train,train
UnaffectedSlide215.png,122.069,98.113,402.572,454.369,191.357,242.51,321.693,242.576,253.591,296.259,191.853,360.381,320.02,361.677,0.827,train,train,val,train,train
UnaffectedSlide216.png,111.317,82.417,405.669,447.823,186.645,242.06,320.589,240.347,250.968,292.848,204.725,370.07,303.241,368.893,0.81,train,train,train,train,val
UnaffectedSlide218.png,126.271,117.093,403.837,438.282,192.142,241.776,319.983,241.382,250.851,294.708,215.866,365.547,296.527,365.588,0.679,val,train,train,train,train
UnaffectedSlide219.png,107.498,71.9,376.595,447.175,194.292,242.461,319.507,239.503,267.513,317.894,201.48,363.758,309.766,360.714,0.8,train,train,val,train,train
UnaffectedSlide220.png,100.468,88.93,390.013,437.917,189.004,241.238,319.587,242.831,260.673,295.027,210.147,366.466,303.199,367.006,0.824,train,train,train,train,val
UnaffectedSlide221.png,106.573,75.488,395.708,468.505,190.172,242.836,320.742,240.052,260.125,327.245,198.06,374.724,316.89,371.804,0.79,train,train,train,val,train
UnaffectedSlide222.png,101.357,80.128,388.605,494.949,190.708,237.816,320.515,235.491,262.384,319.405,198.394,381.279,310.053,379.966,0.838,val,train,train,train,train
UnaffectedSlide223.png,102.175,92.311,387.261,476.402,192.426,238.776,322.339,240.716,265.501,288.397,205.893,370.806,306.895,372.186,0.834,train,val,train,train,train
UnaffectedSlide224.png,114.427,92.588,386.935,456.787,189.881,242.376,322.456,243.028,260.576,302.381,204.745,374.829,304.578,375.222,0.834,train,train,train,train,val
UnaffectedSlide226.png,77.344,0.481,388.676,448.889,185.647,248.715,318.064,236.845,270.184,322.438,202.939,366.256,310.026,357.645,0.736,train,train,train,val,train
UnaffectedSlide227.png,141.861,111.947,377.064,436.752,192.516,241.403,316.451,240.286,252.635,298.803,197.705,357.55,314.933,356.428,0.791,train,train,val,train,train
UnaffectedSlide229.png,127.179,96.643,401.428,425.539,190.177,243.056,325.215,244.354,254.03,320.113,198.625,348.107,320.945,349.094,0.783,train,train,train,val,train
UnaffectedSlide230.png,114.133,73.707,396.874,428.753,188.318,241.543,317.974,239.076,254.647,301.494,219.749,367.831,300.085,364.804,0.803,val,train,train,train,train
UnaffectedSlide231.png,115.852,83.99,402.008,441.489,188.084,241.639,318.147,238.59,250.452,290.612,206.115,366.623,301.954,364.202,0.833,train,val,train,train,train
UnaffectedSlide232.png,139.738,106.607,393.947,452.384,192.784,243.089,317.171,240.279,248.921,311.435,206.199,371.421,306.756,369.874,0.844,train,train,val,train,train
UnaffectedSlide233.png,153.408,114.314,417.002,446.883,196.894,239.316,317.219,244.53,234.712,305.328,201.764,352.008,311.514,357.687,0.841,train,train,val,train,train
UnaffectedSlide236.png,118.932,101.983,415.204,434.758,190.98,240.396,320.025,237.995,249.308,299.436,213.915,365.0,303.87,363.183,0.718,train,train,train,val,train
UnaffectedSlide237.png,110.52,103.453,381.746,450.127,192.006,245.849,326.77,243.132,269.226,341.779,186.63,348.538,326.221,346.318,0.794,train,val,train,train,train
UnaffectedSlide240.png,132.117,124.327,402.541,456.965,192.841,240.621,320.984,238.293,250.737,322.662,205.793,370.601,311.447,369.781,0.796,train,train,train,val,train
UnaffectedSlide241.png,107.154,71.447,394.593,465.752,191.667,239.861,320.466,240.567,260.132,312.363,210.16,382.402,304.317,382.535,0.811,train,train,train,train,val
WHSSlide2.png,128.134,73.469,380.85,411.429,192.332,240.174,314.33,240.517,254.286,310.915,218.933,358.708,292.467,357.797,0.77,val,train,train,train,train
WHSSlide3.png,113.48,83.829,384.334,409.779,192.464,243.644,314.848,242.302,258.045,292.116,221.443,351.229,295.097,349.054,0.79,train,train,val,train,train
WHSSlide4.png,110.046,73.649,396.313,484.639,193.811,238.078,324.696,245.251,260.54,291.47,216.376,378.435,297.178,383.686,0.735,train,train,train,train,val
WHSSlide5.png,120.632,75.276,369.327,445.911,195.958,244.24,315.462,239.416,264.325,329.989,217.23,383.388,296.174,379.343,0.776,train,val,train,train,train
WHSSlide6.png,117.794,138.853,398.228,403.263,191.945,244.328,323.337,244.506,256.954,286.376,208.923,345.614,305.431,346.381,0.737,val,train,train,train,train
WHSSlide7.png,142.995,73.688,397.947,428.001,190.293,243.201,325.178,239.201,251.659,309.449,211.863,366.529,304.744,364.548,0.796,train,train,train,val,train
WHSSlide8.png,127.9,91.885,386.302,461.058,189.572,251.108,335.034,249.994,267.893,321.919,217.738,396.359,312.521,394.47,0.759,train,val,train,train,train
WHSSlide9.png,141.884,190.551,401.982,472.39,252.245,282.686,342.326,336.278,275.15,372.217,204.119,370.322,282.765,416.669,0.731,train,train,val,train,train
WHSSlide10.png,148.399,79.821,441.513,426.87,192.122,237.727,320.449,240.029,234.176,311.121,210.491,359.001,309.173,362.324,0.756,train,train,val,train,train
WHSSlide11.png,134.104,95.469,377.775,404.675,195.351,243.871,314.982,243.331,255.064,302.257,212.468,352.719,300.942,351.231,0.822,train,train,train,train,val
WHSSlide12.png,139.833,92.602,392.133,407.938,189.627,242.233,320.95,243.273,249.36,324.898,208.118,349.093,308.073,350.259,0.776,val,train,train,train,train
WHSSlide14.png,126.74,91.574,378.875,447.244,194.709,240.222,318.599,242.252,258.465,293.704,205.645,363.382,306.499,363.712,0.807,train,train,val,train,train
WHSSlide15.png,131.999,90.959,385.889,413.224,197.452,240.705,317.538,240.974,256.684,299.141,217.004,354.026,299.854,353.789,0.825,train,train,train,val,train
WHSSlide16.png,135.311,80.063,374.444,407.912,196.041,239.722,315.758,239.756,257.116,300.275,217.028,348.861,301.415,347.09,0.83,train,train,train,train,val
WHSSlide17.png,127.858,82.051,410.131,416.355,194.244,239.522,321.877,237.084,251.636,287.437,214.213,347.027,304.144,346.149,0.809,val,train,train,train,train
WHSSlide18.png,135.91,98.299,378.022,407.672,195.281,239.304,318.181,240.94,256.159,291.321,221.124,349.71,299.023,349.766,0.862,train,val,train,train,train
WHSSlide19.png,80.226,105.83,355.378,428.506,199.131,238.141,320.397,246.47,291.386,287.335,212.02,346.338,316.825,351.085,0.813,train,train,val,train,train
WHSSlide20.png,135.36,109.164,361.799,422.75,194.899,240.174,318.746,243.013,260.724,308.862,213.661,368.084,300.175,368.883,0.835,train,train,train,val,train
WHSSlide21.png,114.362,68.846,395.611,435.924,188.297,242.711,328.454,246.085,259.252,304.786,209.797,367.337,306.152,369.419,0.87,val,train,train,train,train
WHSSlide22.png,110.908,72.033,374.015,436.426,191.068,239.711,328.881,242.687,270.488,286.516,213.071,367.301,306.434,368.242,0.831,train,train,train,train,val
WHSSlide23.png,87.926,86.81,426.621,454.131,205.459,247.891,356.149,283.485,277.227,330.851,197.997,370.226,308.991,398.277,0.7,train,val,train,train,train
WHSSlide24.png,138.361,87.047,389.833,425.065,197.867,245.7,331.081,249.263,263.16,304.698,211.752,360.321,307.986,363.045,0.877,train,train,val,train,train
WHSSlide25.png,150.337,103.107,397.598,446.045,195.693,241.146,320.792,238.501,245.155,289.356,208.631,362.911,295.788,361.844,0.756,train,train,train,train,val
WHSSlide26.png,89.62,55.561,366.533,450.351,191.317,241.744,319.321,236.981,273.959,329.511,212.138,380.924,300.56,376.71,0.788,val,train,train,train,train
WHSSlide27.png,129.585,72.716,395.025,424.396,192.243,238.86,319.583,239.272,252.909,302.029,214.749,365.806,296.826,365.498,0.84,train,train,val,train,train
WHSSlide28.png,133.014,72.499,391.063,422.964,189.687,237.239,316.172,239.371,246.117,309.604,206.082,359.453,303.445,360.753,0.821,train,train,train,val,train
WHSSlide29.png,134.176,72.483,389.777,415.269,192.773,239.161,315.87,240.15,249.731,292.48,216.196,355.603,296.218,355.479,0.775,train,train,train,val,train
WHSSlide30.png,126.683,94.144,410.917,453.251,194.648,248.009,336.534,244.679,265.598,315.533,219.961,385.917,315.07,383.657,0.709,train,train,train,val,train
WHSSlide31.png,81.834,96.594,406.74,494.389,152.095,292.24,293.982,243.717,243.4,358.693,227.709,429.09,333.986,385.46,0.665,train,train,train,val,train
WHSSlide32.png,93.524,71.768,387.923,461.741,190.959,238.544,320.99,239.941,266.827,309.428,204.346,371.347,310.047,371.624,0.748,train,train,val,train,train
WHSSlide33.png,126.287,66.06,419.662,442.731,191.229,241.357,322.478,238.94,248.907,305.854,210.895,375.423,300.132,373.311,0.806,train,train,train,val,train
WHSSlide34.png,121.426,100.857,384.52,424.583,189.532,244.512,315.108,245.66,251.07,274.554,203.389,341.423,300.326,342.54,0.839,val,train,train,train,train
WHSSlide35.png,110.083,106.452,365.637,431.171,192.02,240.638,317.196,245.342,266.307,288.068,216.18,357.602,305.687,360.64,0.741,train,val,train,train,train
WHSSlide36.png,110.802,75.61,394.653,431.916,190.005,243.006,319.484,242.955,257.087,302.587,211.612,362.762,303.051,361.658,0.8,train,train,train,train,val
WHSSlide37.png,129.783,103.319,382.056,426.078,195.588,244.269,317.902,241.671,258.432,307.245,211.798,360.984,304.546,357.793,0.832,train,train,train,train,val
WHSSlide38.png,124.118,84.055,383.62,422.716,196.054,247.231,317.953,241.394,263.207,316.501,218.803,366.938,306.377,361.175,0.833,train,train,train,val,train
WHSSlide39.png,115.199,77.616,400.531,423.117,188.891,243.81,319.908,239.728,254.685,308.405,205.847,353.509,307.416,349.706,0.775,train,train,train,train,val
WHSSlide40.png,119.737,76.195,385.385,435.796,191.419,239.584,320.461,239.39,258.019,299.877,212.374,359.394,301.934,358.691,0.802,train,val,train,train,train
WHSSlide41.png,139.017,94.59,405.126,446.331,194.975,241.573,314.473,239.532,244.845,314.162,210.417,361.941,307.887,360.491,0.731,train,train,val,train,train
WHSSlide42.png,128.593,137.761,381.0,435.421,193.92,243.985,318.644,243.372,258.488,313.995,196.642,346.126,318.963,345.914,0.83,train,train,train,val,train
WHSSlide43.png,134.817,85.781,404.607,462.473,195.21,239.584,317.93,240.142,248.043,314.63,219.719,378.659,296.757,379.844,0.709,train,val,train,train,train
WHSSlide44.png,134.859,80.549,378.29,425.494,194.888,245.578,319.175,247.079,254.924,338.964,204.996,363.599,293.922,366.264,0.776,train,train,val,train,train
WHSSlide45.png,105.535,76.059,386.991,410.045,188.067,244.816,324.338,241.149,264.913,304.763,203.766,346.518,314.522,342.227,0.675,val,train,train,train,train
WHSSlide46.png,90.83,75.127,361.805,433.839,192.287,248.192,319.373,242.4,274.954,326.67,196.065,361.122,304.553,355.439,0.831,val,train,train,train,train
WHSSlide47.png,104.605,59.075,383.841,485.861,194.894,235.291,320.637,235.797,265.824,320.14,205.929,381.402,308.784,381.286,0.742,train,train,train,val,train
WHSSlide48.png,126.193,90.238,384.397,446.978,194.911,238.784,317.693,239.764,256.182,307.179,212.03,373.265,299.164,373.398,0.822,train,train,train,train,val
WHSSlide49.png,149.395,97.468,419.043,423.306,191.569,235.967,323.705,240.814,241.065,318.54,201.745,347.648,322.094,353.008,0.83,val,train,train,train,train
WHSSlide50.png,135.262,98.397,384.934,412.989,192.021,244.175,318.377,241.842,254.11,301.519,213.404,360.125,301.548,357.469,0.865,train,train,train,train,val
WHSSlide51.png,124.246,66.939,404.241,436.081,190.442,240.74,322.185,238.898,252.323,313.745,210.155,369.389,306.236,367.904,0.807,train,val,train,train,train
WHSSlide52.png,155.038,70.748,427.704,421.149,193.692,236.372,318.605,240.02,236.321,309.859,212.753,362.274,297.39,366.062,0.672,train,train,val,train,train
WHSSlide53.png,139.977,119.26,387.317,410.916,192.829,243.248,318.211,242.079,250.138,281.66,209.115,345.868,301.577,345.051,0.825,val,train,train,train,train
WHSSlide54.png,131.414,87.818,406.175,424.863,197.338,244.144,324.374,245.472,256.704,319.857,219.476,372.717,301.905,374.575,0.655,train,train,train,val,train
